"ibgeCode",">2ppb","=2ppb","1ppb<x<2ppb","=1ppb","0.1ppb<x<1ppb","=0.1ppb","0ppb<x<0.1ppb","=0ppb","all Detections","all Measurements","population","stateLettersCode","municipalityName"
292520,0,0,0,2,0,0,0,0,2,2,39718,"BA","Pojuca"
292525,0,0,0,6,0,0,0,0,6,6,15830,"BA","Ponto Novo"
292530,0,0,0,10,0,0,0,0,10,10,149324,"BA","Porto Seguro"
292540,0,0,0,4,0,0,0,0,4,4,8438,"BA","Potiraguá"
292550,0,0,0,4,0,0,0,0,4,4,29326,"BA","Prado"
292570,0,0,0,3,0,0,0,0,3,3,13334,"BA","Presidente Jânio Quadros"
292575,0,0,0,2,0,0,0,0,2,2,28082,"BA","Presidente Tancredo Neves"
292580,0,0,0,2,0,0,0,0,2,2,26552,"BA","Queimadas"
292590,0,0,0,2,0,0,0,0,2,2,28632,"BA","Quijingue"
292595,0,0,0,7,0,0,0,0,7,7,23562,"BA","Rafael Jambeiro"
292620,0,0,0,4,0,0,0,0,4,4,23313,"BA","Riachão das Neves"
292630,0,0,0,8,0,0,0,0,8,8,34784,"BA","Riachão do Jacuípe"
292650,0,0,0,2,0,0,0,0,2,2,15443,"BA","Ribeira do Amparo"
292660,0,0,0,6,0,0,0,0,6,6,54965,"BA","Ribeira do Pombal"
292670,0,0,0,4,0,0,0,0,4,4,13712,"BA","Rio de Contas"
292680,0,0,0,1,0,0,0,0,1,1,15804,"BA","Rio do Antônio"
292690,0,0,0,1,0,0,0,0,1,1,12130,"BA","Rio do Pires"
292700,0,0,0,5,0,0,0,0,5,5,41767,"BA","Rio Real"
292720,0,0,0,2,0,0,0,0,2,2,32009,"BA","Ruy Barbosa"
292730,0,0,0,1,0,0,0,0,1,1,15772,"BA","Salinas da Margarida"
292740,0,0,0,8,0,0,0,0,8,14,2953986,"BA","Salvador"
292760,0,0,0,1,0,0,0,0,1,1,14976,"BA","Santa Brígida"
292770,0,0,0,3,0,0,0,0,3,3,28552,"BA","Santa Cruz Cabrália"
292805,0,0,0,4,0,0,0,0,4,4,13398,"BA","Santa Luzia"
292820,0,0,0,4,0,0,0,0,4,4,27492,"BA","Santana"
292850,0,0,0,4,0,0,0,0,4,4,10682,"BA","Santa Teresinha"
292860,0,0,0,12,0,0,0,0,12,16,61961,"BA","Santo Amaro"
292870,0,0,0,4,0,0,0,0,4,4,103342,"BA","Santo Antônio de Jesus"
292880,0,0,0,2,0,0,0,0,2,2,53898,"BA","Santo Estêvão"
292890,0,0,0,3,0,0,0,0,3,3,33661,"BA","São Desidério"
292895,0,0,0,2,0,0,0,0,2,2,9404,"BA","São Domingos"
292905,0,0,0,0,0,0,5,0,5,5,15825,"BA","São Félix do Coribe"
292910,0,0,0,4,0,0,0,0,4,4,21964,"BA","São Felipe"
292935,0,0,0,4,0,0,0,0,4,4,6045,"BA","São José da Vitória"
292937,0,0,0,1,0,0,0,0,1,1,10784,"BA","São José do Jacuípe"
292940,0,0,0,2,0,0,0,0,2,2,12092,"BA","São Miguel das Matas"
292950,0,0,0,4,0,0,0,0,4,5,45827,"BA","São Sebastião do Passé"
292970,0,0,0,3,0,0,0,0,3,3,20429,"BA","Sátiro Dias"
292975,0,0,0,8,0,0,0,0,8,10,12380,"BA","Saubara"
292990,0,0,0,4,0,0,0,0,4,4,45568,"BA","Seabra"
293010,0,0,0,2,0,0,0,0,2,2,81218,"BA","Senhor do Bonfim"
293070,0,0,0,2,0,0,0,0,2,4,136050,"BA","Simões Filho"
293076,0,0,0,3,0,0,0,0,3,3,11283,"BA","Sítio do Quinto"
293100,0,0,0,3,0,0,0,0,3,3,21315,"BA","Tanhaçu"
293130,0,0,0,2,0,0,0,0,2,2,17845,"BA","Tapiramutá"
293135,0,0,0,8,0,0,0,0,8,8,161690,"BA","Teixeira de Freitas"
293140,0,0,0,3,0,0,0,0,3,3,7936,"BA","Teodoro Sampaio"
293150,0,0,0,1,0,0,0,0,1,1,23378,"BA","Teofilândia"
293160,0,0,0,1,0,0,0,0,1,1,15357,"BA","Teolândia"
293170,0,0,0,3,0,0,0,0,3,3,13536,"BA","Terra Nova"
293180,0,0,0,2,0,0,0,0,2,2,17700,"BA","Tremedal"
293190,0,0,0,4,0,0,0,0,4,4,52540,"BA","Tucano"
293210,0,0,0,3,0,0,0,0,3,3,20800,"BA","Ubaíra"
293220,0,0,0,3,0,0,0,0,3,3,20489,"BA","Ubaitaba"
293230,0,0,0,2,0,0,0,0,2,2,27527,"BA","Ubatã"
293245,0,0,0,1,0,0,0,0,1,1,19522,"BA","Umburanas"
293250,0,0,0,7,0,0,0,0,7,7,21331,"BA","Una"
293270,0,0,0,4,0,0,0,0,4,4,21711,"BA","Uruçuca"
293280,0,0,0,2,0,0,0,0,2,2,19780,"BA","Utinga"
293305,0,0,0,3,0,0,0,0,3,3,14662,"BA","Várzea da Roça"
293315,0,0,0,3,0,0,0,1,4,4,13454,"BA","Várzea Nova"
293325,0,0,0,4,0,0,0,0,4,4,6620,"BA","Vereda"
293330,0,0,0,4,0,0,0,0,4,6,348718,"BA","Vitória da Conquista"
293340,0,0,0,1,0,0,0,0,1,1,9753,"BA","Wagner"
293350,0,0,0,3,0,0,0,0,3,3,22365,"BA","Wenceslau Guimarães"
310080,0,0,0,0,3,0,0,0,3,3,4440,"MG","Aguanil"
310140,0,0,0,0,1,2,0,0,3,3,3046,"MG","Albertina"
310180,0,0,0,0,0,0,0,1,1,1,7515,"MG","Alpercata"
310210,0,0,0,0,0,0,0,8,8,8,11693,"MG","Alto Rio Doce"
310350,2,3,0,0,252,0,0,0,257,257,117445,"MG","Araguari"
310390,0,0,0,0,1,1,0,0,2,4,8996,"MG","Araújos"
310590,0,0,0,0,0,0,0,0,0,3,20882,"MG","Barroso"
310710,0,2,0,0,2,0,0,0,4,6,40530,"MG","Boa Esperança"
310800,0,0,0,0,4,3,1,0,8,8,17907,"MG","Bom Sucesso"
310940,0,2,0,0,1,0,0,0,3,9,28335,"MG","Buritizeiro"
311060,0,0,0,0,6,0,0,0,6,6,29165,"MG","Cambuí"
311320,0,0,0,0,0,0,0,1,1,1,25376,"MG","Carandaí"
311330,0,0,0,0,0,0,0,0,0,1,33559,"MG","Carangola"
311410,0,0,0,0,0,0,0,0,0,4,14822,"MG","Carmo de Minas"
311420,0,4,0,0,14,0,0,0,18,20,22136,"MG","Carmo do Cajuru"
311450,0,0,0,0,0,0,0,0,0,23,18995,"MG","Carmópolis de Minas"
311840,0,0,0,0,0,0,0,0,0,4,23240,"MG","Conselheiro Pena"
311850,0,0,0,0,0,1,1,0,2,2,1810,"MG","Consolação"
311870,0,0,0,0,5,0,0,0,5,5,9432,"MG","Coqueiral"
311970,0,0,0,0,0,0,0,0,0,1,3471,"MG","Coronel Xavier Chaves"
312360,0,0,0,0,2,0,0,0,2,2,27730,"MG","Elói Mendes"
312730,0,0,0,1,1,0,0,0,2,2,7034,"MG","Galiléia"
312770,0,0,0,0,112,0,1,0,113,113,280901,"MG","Governador Valadares"
312830,0,0,0,0,0,0,0,6,6,6,19378,"MG","Guaranésia"
313000,1,0,0,0,0,2,4,1,8,8,3018,"MG","Ibituruna"
313130,0,0,0,0,0,0,0,0,0,10,261203,"MG","Ipatinga"
313170,0,4,0,0,0,0,4,0,8,63,119285,"MG","Itabira"
313190,0,1,0,0,0,0,2,0,3,3,50816,"MG","Itabirito"
313380,0,0,0,1,55,0,43,0,99,99,92696,"MG","Itaúna"
313420,0,0,0,4,2,1,4,0,11,11,104526,"MG","Ituiutaba"
313500,0,0,0,0,0,0,0,0,0,6,3158,"MG","Jaguaraçu"
313750,0,0,0,0,0,0,0,0,0,18,18175,"MG","Lagoa Formosa"
313780,0,0,0,0,2,1,0,0,3,5,20870,"MG","Lambari"
313900,0,0,0,0,0,0,0,0,0,1,41920,"MG","Machado"
313910,0,0,0,0,0,0,0,0,0,1,5153,"MG","Madre de Deus de Minas"
313960,0,5,0,7,3,0,8,0,23,23,28132,"MG","Mantena"
314000,0,2,0,0,0,0,0,0,2,36,59857,"MG","Mariana"
314030,0,0,0,2,0,0,0,0,2,2,4129,"MG","Marliéria"
314240,0,3,0,0,15,0,1,0,19,28,7525,"MG","Moema"
314310,0,0,0,0,16,0,0,0,16,29,48248,"MG","Monte Carmelo"
314390,0,0,0,0,0,0,0,0,0,2,108537,"MG","Muriaé"
314420,0,0,0,0,0,0,0,2,2,2,3274,"MG","Nacip Raydan"
314460,0,0,0,0,0,0,0,0,0,20,27053,"MG","Nepomuceno"
314480,0,0,0,0,1,0,0,0,1,1,92178,"MG","Nova Lima"
314500,0,0,0,0,0,0,0,0,0,72,14934,"MG","Nova Ponte"
314560,0,0,0,0,2,0,0,0,2,9,41907,"MG","Oliveira"
314720,0,0,0,0,2,1,4,0,7,7,21583,"MG","Paraguaçu"
314790,0,0,0,0,0,0,6,0,6,6,114458,"MG","Passos"
314810,0,6,0,0,0,0,0,0,6,8,89983,"MG","Patrocínio"
315030,0,0,0,0,0,0,0,0,0,2,4684,"MG","Piedade do Rio Grande"
315050,0,0,0,0,0,0,0,0,0,5,8720,"MG","Pimenta"
315120,0,6,0,0,12,0,0,0,18,22,56706,"MG","Pirapora"
315180,0,0,0,0,0,0,0,3,3,25,166085,"MG","Poços de Caldas"
315210,0,0,0,0,0,0,0,0,0,3,60361,"MG","Ponte Nova"
315280,0,0,0,0,0,0,0,4,4,4,27796,"MG","Prata"
315320,0,0,0,0,0,0,0,3,3,7,3827,"MG","Presidente Juscelino"
315400,0,0,0,12,0,14,0,0,26,26,24368,"MG","Raul Soares"
315420,0,0,0,0,0,0,0,0,0,1,11569,"MG","Resende Costa"
315440,0,0,0,0,0,0,0,1,1,1,4861,"MG","Ressaquinha"
315610,0,0,0,0,0,0,0,0,0,1,4834,"MG","Ritápolis"
315680,0,0,0,0,1,0,0,0,1,1,15936,"MG","Sabinópolis"
316220,0,0,0,0,1,0,0,0,1,1,7431,"MG","São João Batista do Glória"
316250,0,0,0,0,0,0,0,0,0,11,90263,"MG","São João del Rei"
316370,0,0,0,0,4,1,0,0,5,5,45457,"MG","São Lourenço"
316490,0,0,0,0,1,0,0,0,1,1,2249,"MG","São Sebastião do Rio Verde"
316530,0,0,0,0,0,0,0,0,0,1,7672,"MG","São Vicente de Minas"
316805,0,0,0,0,0,0,0,0,0,2,3196,"MG","Taparuba"
316880,0,0,0,0,0,0,0,0,0,1,7807,"MG","Tiradentes"
316930,0,0,0,0,0,0,0,10,10,10,78999,"MG","Três Corações"
316940,0,8,0,0,13,0,0,0,21,21,57097,"MG","Três Pontas"
316950,0,0,0,2,0,0,0,0,2,2,6739,"MG","Tumiritinga"
316960,0,0,0,0,0,0,0,0,0,9,25538,"MG","Tupaciguara"
317010,0,4,0,0,6,47,31,0,88,167,328272,"MG","Uberaba"
317020,0,0,0,0,9,0,0,0,9,13,676613,"MG","Uberlândia"
317040,0,0,0,7,0,0,17,0,24,47,83980,"MG","Unaí"
317130,0,0,0,0,0,0,0,0,0,20,78381,"MG","Viçosa"
320013,0,0,0,6,0,0,0,0,6,6,10085,"ES","Águia Branca"
320040,0,0,0,0,0,0,0,0,0,9,28546,"ES","Anchieta"
320060,0,0,0,0,0,0,0,0,0,139,98393,"ES","Aracruz"
320120,0,0,0,0,0,0,1,0,1,18,211649,"ES","Cachoeiro de Itapemirim"
320140,0,0,0,0,0,0,0,0,0,5,38304,"ES","Castelo"
320150,0,0,0,70,0,0,0,0,70,93,124525,"ES","Colatina"
320210,0,0,0,4,0,0,0,0,4,7,24217,"ES","Ecoporanga"
320240,0,0,0,0,0,0,0,0,0,3,123166,"ES","Guarapari"
320245,0,1,0,0,0,0,0,0,1,1,25882,"ES","Ibatiba"
320280,0,0,0,10,0,21,0,0,31,59,34628,"ES","Itapemirim"
320320,0,0,0,0,0,0,0,0,0,1,169048,"ES","Linhares"
320335,0,0,0,0,0,0,0,0,0,1,12602,"ES","Marilândia"
320340,0,1,0,0,0,0,0,0,1,1,27388,"ES","Mimoso do Sul"
320360,0,0,0,0,0,0,0,0,0,2,5861,"ES","Mucurici"
320455,0,0,0,13,0,0,0,0,13,13,39928,"ES","Santa Maria de Jetibá"
320460,0,2,0,2,0,0,0,0,4,4,24025,"ES","Santa Teresa"
320480,0,0,0,1,0,0,0,0,1,1,11036,"ES","São José do Calçado"
320500,0,0,0,16,0,0,0,0,16,16,502618,"ES","Serra"
330020,0,0,0,0,0,0,4,0,4,14,126742,"RJ","Araruama"
330050,0,0,0,0,0,0,0,0,0,3,26566,"RJ","Bom Jardim"
330070,0,0,0,0,0,0,4,0,4,4,216030,"RJ","Cabo Frio"
330100,1,0,0,0,0,0,58,0,59,75,490288,"RJ","Campos dos Goytacazes"
330110,0,0,0,0,0,3,0,0,3,7,19697,"RJ","Cantagalo"
330130,0,0,0,1,0,1,0,0,2,17,41999,"RJ","Casimiro de Abreu"
330150,0,0,0,0,0,0,0,0,0,1,21250,"RJ","Cordeiro"
330160,0,0,0,0,4,1,0,0,5,7,11169,"RJ","Duas Barras"
330340,0,0,0,0,0,0,0,0,0,117,185381,"RJ","Nova Friburgo"
330370,0,0,0,0,0,0,0,0,0,2,42922,"RJ","Paraíba do Sul"
330380,0,0,0,0,0,2,2,2,6,9,41454,"RJ","Paraty"
330385,0,0,0,0,0,0,0,0,0,2,26991,"RJ","Paty do Alferes"
330390,0,0,0,0,0,25,0,1,26,111,298235,"RJ","Petrópolis"
330410,0,0,0,0,0,0,0,0,0,2,18248,"RJ","Porciúncula"
330411,0,0,0,0,0,0,10,5,15,26,18829,"RJ","Porto Real"
330455,0,0,0,0,0,8,10,0,18,18,6520266,"RJ","Rio de Janeiro"
330470,0,0,0,2,0,0,0,0,2,2,41312,"RJ","Santo Antônio de Pádua"
330570,0,0,0,0,0,2,0,0,2,5,15191,"RJ","Sumidouro"
330590,0,0,0,3,4,2,0,0,9,12,10352,"RJ","Trajano de Moraes"
330600,0,0,0,0,0,0,0,0,0,10,79402,"RJ","Três Rios"
330610,0,0,0,0,0,0,0,0,0,23,74237,"RJ","Valença"
350010,0,0,0,0,0,0,6,6,12,14,35139,"SP","Adamantina"
350020,0,0,0,0,2,0,4,1,7,7,3609,"SP","Adolfo"
350030,0,0,0,0,0,0,3,0,3,10,35508,"SP","Aguaí"
350040,0,0,0,0,1,0,0,6,7,7,8104,"SP","Águas da Prata"
350050,0,0,0,0,0,0,0,0,0,16,18509,"SP","Águas de Lindóia"
350055,0,0,0,0,2,0,5,0,7,9,6009,"SP","Águas de Santa Bárbara"
350060,0,0,0,0,0,0,6,0,6,6,3268,"SP","Águas de São Pedro"
350070,0,0,0,0,0,0,10,5,15,16,36880,"SP","Agudos"
350075,0,0,0,0,0,0,1,1,2,8,5754,"SP","Alambari"
350080,0,0,0,0,0,0,1,0,1,7,4135,"SP","Alfredo Marcondes"
350100,1,0,0,0,0,0,3,0,4,15,16219,"SP","Altinópolis"
350110,0,0,0,0,0,0,12,9,21,21,4154,"SP","Alto Alegre"
350115,0,0,0,0,0,0,0,0,0,13,18324,"SP","Alumínio"
350120,0,0,0,0,14,1,12,0,27,27,3795,"SP","Álvares Florence"
350130,0,0,0,0,0,0,1,0,1,17,24813,"SP","Álvares Machado"
350140,0,0,0,0,0,0,0,0,0,4,5119,"SP","Álvaro de Carvalho"
350150,0,0,0,0,4,0,2,0,6,6,3196,"SP","Alvinlândia"
350160,0,0,0,0,0,0,1,0,1,143,233868,"SP","Americana"
350170,0,0,0,0,0,0,4,0,4,42,39189,"SP","Américo Brasiliense"
350180,0,0,0,0,0,0,15,15,30,30,5967,"SP","Américo de Campos"
350190,0,0,0,0,0,3,8,0,11,155,71193,"SP","Amparo"
350200,0,0,0,0,0,0,0,0,0,4,4845,"SP","Analândia"
350210,0,0,0,5,0,0,0,0,5,12,57350,"SP","Andradina"
350220,0,0,0,0,0,0,4,0,4,4,24634,"SP","Angatuba"
350230,0,0,0,0,0,0,16,5,21,21,6484,"SP","Anhembi"
350240,0,0,0,0,0,0,0,0,0,5,4053,"SP","Anhumas"
350250,0,0,0,0,0,0,0,0,0,13,36279,"SP","Aparecida"
350260,0,0,0,0,0,0,3,3,6,8,4329,"SP","Aparecida d'Oeste"
350270,0,0,0,0,0,0,47,17,64,65,24945,"SP","Apiaí"
350275,0,0,0,0,0,0,0,0,0,8,21038,"SP","Araçariguama"
350280,0,0,0,0,0,0,8,0,8,38,194874,"SP","Araçatuba"
350290,0,0,0,0,0,0,0,0,0,3,32495,"SP","Araçoiaba da Serra"
350310,0,0,0,0,2,0,2,1,5,10,6368,"SP","Arandu"
350320,0,0,0,0,0,0,10,2,12,126,230770,"SP","Araraquara"
350330,0,0,0,9,0,33,6,0,48,76,131282,"SP","Araras"
350335,0,0,0,0,0,0,4,0,4,6,1856,"SP","Arco-Íris"
350340,0,0,0,0,0,0,13,11,24,32,8452,"SP","Arealva"
350360,0,0,0,0,0,0,4,2,6,9,11107,"SP","Areiópolis"
350370,0,0,0,0,0,0,0,0,0,49,9451,"SP","Ariranha"
350380,1,0,0,0,0,0,13,0,14,41,51986,"SP","Artur Nogueira"
350390,0,0,0,0,0,0,0,0,0,3,86430,"SP","Arujá"
350395,0,0,0,0,0,0,3,2,5,6,1842,"SP","Aspásia"
350400,0,0,0,0,0,0,0,0,0,4,102924,"SP","Assis"
350410,0,0,0,0,0,0,0,0,0,17,139683,"SP","Atibaia"
350420,0,0,0,0,0,0,0,2,2,2,15085,"SP","Auriflama"
350430,0,0,0,0,0,0,9,3,12,12,5337,"SP","Avaí"
350440,0,0,0,0,0,0,0,0,0,7,13112,"SP","Avanhandava"
350450,0,0,0,0,1,0,12,6,19,45,89479,"SP","Avaré"
350460,0,0,0,95,0,0,0,0,95,120,16843,"SP","Bady Bassitt"
350470,0,0,0,0,1,0,3,1,5,7,5188,"SP","Balbinos"
350490,0,0,0,0,0,0,2,0,2,2,10867,"SP","Bananal"
350500,0,0,0,0,0,0,3,2,5,7,3406,"SP","Barão de Antonina"
350510,0,0,0,0,2,0,5,4,11,17,7251,"SP","Barbosa"
350520,0,0,0,0,0,0,0,0,0,17,34602,"SP","Bariri"
350530,0,0,0,0,0,3,0,3,6,25,36331,"SP","Barra Bonita"
350535,0,0,0,0,1,0,0,1,2,2,5653,"SP","Barra do Chapéu"
350550,0,0,0,0,0,0,24,0,24,27,120638,"SP","Barretos"
350560,0,0,0,0,0,0,0,0,0,22,31921,"SP","Barrinha"
350570,0,0,0,1,0,0,11,0,12,51,267534,"SP","Barueri"
350580,0,0,0,0,0,6,5,6,17,23,21073,"SP","Bastos"
350590,0,0,0,0,0,0,1,0,1,6,61480,"SP","Batatais"
350600,0,0,0,0,3,32,31,2,68,519,371690,"SP","Bauru"
350610,0,0,0,0,0,0,4,0,4,74,77761,"SP","Bebedouro"
350620,0,0,0,0,0,0,3,3,6,7,2925,"SP","Bento de Abreu"
350635,0,0,0,0,0,0,0,0,0,13,59297,"SP","Bertioga"
350640,0,1,0,0,0,0,0,47,48,77,7837,"SP","Bilac"
350650,0,4,0,0,0,4,28,74,110,198,120692,"SP","Birigui"
350660,0,0,0,0,0,0,11,15,26,32,31793,"SP","Biritiba-Mirim"
350680,0,0,0,0,0,0,0,7,7,7,12040,"SP","Bocaina"
350690,0,0,0,0,6,0,18,1,25,25,11236,"SP","Bofete"
350700,0,0,0,0,0,0,6,0,6,12,57910,"SP","Boituva"
350710,0,0,0,0,0,0,0,0,0,3,24023,"SP","Bom Jesus dos Perdões"
350715,0,0,0,0,0,0,1,0,1,3,3888,"SP","Bom Sucesso de Itararé"
350740,0,0,0,0,0,0,0,0,0,49,15791,"SP","Borborema"
350745,0,0,0,0,0,0,2,0,2,8,2577,"SP","Borebi"
350750,0,1,0,0,0,0,37,10,48,81,142546,"SP","Botucatu"
350760,0,0,0,0,0,0,0,0,0,5,164163,"SP","Bragança Paulista"
350770,0,0,0,0,0,0,0,10,10,35,5557,"SP","Braúna"
350775,0,0,0,0,0,0,5,2,7,7,2812,"SP","Brejo Alegre"
350780,0,0,0,0,0,0,4,0,4,18,24092,"SP","Brodowski"
350790,0,0,0,0,4,4,0,0,8,10,23858,"SP","Brotas"
350800,0,0,0,0,0,0,12,2,14,16,19737,"SP","Buri"
350810,0,0,0,0,0,0,1,32,33,112,16841,"SP","Buritama"
350820,0,0,0,0,0,0,0,0,0,7,4408,"SP","Buritizal"
350830,0,0,0,0,0,0,0,1,1,3,4352,"SP","Cabrália Paulista"
350840,0,0,0,0,0,0,1,0,1,19,47877,"SP","Cabreúva"
350850,0,1,0,0,1,0,40,20,62,105,92587,"SP","Caçapava"
350870,0,4,0,0,10,0,2,2,18,18,19025,"SP","Caconde"
350890,0,0,0,0,0,0,0,0,0,14,4211,"SP","Caiabu"
350900,0,0,0,0,0,1,1,0,2,12,98223,"SP","Caieiras"
350910,0,0,0,0,0,0,0,0,0,25,5695,"SP","Caiuá"
350920,0,0,0,11,0,0,0,0,11,44,73921,"SP","Cajamar"
350925,0,0,0,0,0,0,2,0,2,8,28870,"SP","Cajati"
350930,0,0,0,0,0,0,0,0,0,12,10444,"SP","Cajobi"
350940,0,0,0,1,0,0,4,0,5,20,25655,"SP","Cajuru"
350950,0,2,0,9,1,0,5,0,17,443,1182429,"SP","Campinas"
350970,0,1,0,0,0,0,5,2,8,10,51454,"SP","Campos do Jordão"
350990,0,0,0,0,0,0,8,0,8,8,12609,"SP","Cananéia"
350995,0,0,0,0,0,0,2,1,3,3,4975,"SP","Canas"
351010,0,0,0,0,0,0,0,0,0,2,2792,"SP","Cândido Rodrigues"
351020,0,0,0,0,0,0,10,13,23,36,47463,"SP","Capão Bonito"
351030,0,0,0,0,6,0,8,0,14,14,20005,"SP","Capela do Alto"
351040,0,0,0,0,0,0,0,0,0,16,54298,"SP","Capivari"
351050,0,0,0,0,10,2,1,0,13,34,116786,"SP","Caraguatatuba"
351060,0,0,0,0,0,0,0,1,1,5,396587,"SP","Carapicuíba"
351070,0,0,0,0,0,0,0,2,2,2,12328,"SP","Cardoso"
351080,0,0,0,0,0,0,24,12,36,37,30144,"SP","Casa Branca"
351090,0,0,0,0,0,0,6,0,6,9,2591,"SP","Cássia dos Coqueiros"
351100,0,0,0,14,0,0,30,7,51,72,20362,"SP","Castilho"
351110,0,0,0,0,5,0,0,0,5,276,120691,"SP","Catanduva"
351120,0,0,0,0,5,0,2,1,8,8,7700,"SP","Catiguá"
351130,0,0,0,0,0,1,0,4,5,5,8971,"SP","Cedral"
351140,0,0,0,0,0,11,14,1,26,28,19495,"SP","Cerqueira César"
351150,0,0,0,1,0,2,4,0,7,17,46733,"SP","Cerquilho"
351160,0,0,0,0,1,0,20,7,28,42,17587,"SP","Cesário Lange"
351170,0,0,0,0,0,0,8,0,8,8,16772,"SP","Charqueada"
351190,0,0,0,0,0,0,0,12,12,42,8254,"SP","Clementina"
351200,0,0,0,0,0,0,0,0,0,56,18376,"SP","Colina"
351210,0,0,0,0,0,1,2,0,3,4,6225,"SP","Colômbia"
351220,0,0,0,0,0,8,0,0,8,10,27554,"SP","Conchal"
351230,0,0,0,0,0,0,2,2,4,4,17638,"SP","Conchas"
351240,0,0,0,0,0,0,1,0,1,20,23793,"SP","Cordeirópolis"
351250,0,0,0,0,2,0,5,0,7,8,5885,"SP","Coroados"
351260,0,0,0,0,0,0,5,5,10,10,4840,"SP","Coronel Macedo"
351270,0,0,0,4,0,0,0,0,4,49,4054,"SP","Corumbataí"
351280,0,0,0,0,0,0,0,0,0,2,69086,"SP","Cosmópolis"
351290,0,0,0,0,0,22,0,0,22,44,7374,"SP","Cosmorama"
351300,0,0,0,0,0,0,2,0,2,2,237750,"SP","Cotia"
351310,0,0,0,0,0,0,0,0,0,6,34651,"SP","Cravinhos"
351320,0,0,0,0,1,0,0,0,1,1,8424,"SP","Cristais Paulista"
351330,0,0,0,0,0,0,1,0,1,2,2161,"SP","Cruzália"
351350,0,0,0,0,0,0,0,0,0,15,128748,"SP","Cubatão"
351370,0,0,0,0,0,0,0,0,0,2,33346,"SP","Descalvado"
351380,0,1,0,0,0,0,7,2,10,64,417869,"SP","Diadema"
351385,0,0,0,0,0,0,4,2,6,7,1785,"SP","Dirce Reis"
351390,0,0,0,0,0,0,4,14,18,18,11384,"SP","Divinolândia"
351400,0,0,0,0,0,0,0,0,0,17,8744,"SP","Dobrada"
351410,0,0,0,0,0,0,0,0,0,13,26891,"SP","Dois Córregos"
351420,0,0,0,0,0,0,3,3,6,7,2136,"SP","Dolcinópolis"
351430,0,0,0,0,0,0,0,4,4,17,8909,"SP","Dourado"
351440,0,0,0,0,0,1,4,0,5,23,46324,"SP","Dracena"
351450,0,0,0,0,0,0,2,0,2,3,12549,"SP","Duartina"
351490,0,0,0,0,0,0,0,0,0,2,17393,"SP","Elias Fausto"
351492,0,0,0,0,0,0,0,0,0,27,3537,"SP","Elisiário"
351495,0,0,0,0,0,0,0,0,0,8,2476,"SP","Embaúba"
351500,0,0,0,2,0,0,1,0,3,23,267054,"SP","Embu das Artes"
351510,0,0,0,0,1,0,0,1,2,2,68270,"SP","Embu-Guaçu"
351512,0,0,0,0,0,0,0,0,0,7,3197,"SP","Emilianópolis"
351515,0,0,0,0,0,0,0,0,0,6,19497,"SP","Engenheiro Coelho"
351518,0,0,0,1,0,0,11,4,16,21,44170,"SP","Espírito Santo do Pinhal"
351520,0,0,0,0,0,0,4,6,10,14,8466,"SP","Estrela d'Oeste"
351530,0,0,0,0,0,0,2,0,2,8,2769,"SP","Estrela do Norte"
351535,0,0,0,0,0,0,6,12,18,24,9559,"SP","Euclides da Cunha Paulista"
351540,0,0,0,0,0,0,2,3,5,8,16028,"SP","Fartura"
351550,0,0,0,0,3,0,4,5,12,16,68670,"SP","Fernandópolis"
351560,0,0,0,0,0,0,0,0,0,8,5782,"SP","Fernando Prestes"
351565,0,0,0,0,1,0,2,0,3,3,1691,"SP","Fernão"
351570,0,0,0,0,0,0,0,0,0,3,188868,"SP","Ferraz de Vasconcelos"
351580,0,0,0,0,0,0,2,3,5,5,1571,"SP","Flora Rica"
351590,0,0,0,0,0,1,3,2,6,6,2982,"SP","Floreal"
351600,0,0,0,0,1,2,6,4,13,20,14282,"SP","Flórida Paulista"
351620,0,0,0,0,0,0,0,0,0,1,347237,"SP","Franca"
351640,0,0,0,0,2,0,0,0,2,11,149502,"SP","Franco da Rocha"
351650,0,0,0,0,0,0,2,1,3,3,2791,"SP","Gabriel Monteiro"
351660,0,0,0,0,0,0,2,2,4,4,6776,"SP","Gália"
351670,0,0,0,0,0,0,3,4,7,12,44582,"SP","Garça"
351680,0,0,0,0,1,0,3,2,6,8,4683,"SP","Gastão Vidigal"
351685,0,0,0,0,0,0,1,0,1,4,4739,"SP","Gavião Peixoto"
351690,0,0,0,0,4,0,4,8,16,16,10951,"SP","General Salgado"
351710,0,0,0,0,0,0,0,0,0,20,4800,"SP","Glicério"
351720,0,0,0,0,0,0,0,0,0,7,11869,"SP","Guaiçara"
351740,0,0,0,0,0,0,0,12,12,33,40287,"SP","Guaíra"
351750,0,0,0,0,0,0,0,0,0,84,20637,"SP","Guapiaçu"
351760,0,0,0,0,1,0,45,47,93,93,17640,"SP","Guapiara"
351770,0,0,0,0,0,0,0,0,0,11,21081,"SP","Guará"
351780,0,0,0,0,5,0,20,10,35,40,8466,"SP","Guaraçaí"
351790,0,0,0,0,0,0,0,0,0,14,10964,"SP","Guaraci"
351800,0,0,0,0,0,0,3,3,6,7,2017,"SP","Guarani d'Oeste"
351820,0,0,0,0,1,0,2,1,4,21,32654,"SP","Guararapes"
351830,0,3,0,0,0,0,5,8,16,25,28978,"SP","Guararema"
351840,0,0,0,0,0,0,3,0,3,108,120417,"SP","Guaratinguetá"
