ibgeCode,>2ppb,=2ppb,1ppb<x<2ppb,=1ppb,0.1ppb<x<1ppb,=0.1ppb,0ppb<x<0.1ppb,=0ppb,all Detections,all Measurements,Population,UF,name
250250,1,0,0,0,0,0,0,0,1,1,17842,PB,Boqueirão
250300,1,0,0,0,0,0,0,0,1,1,21872,PB,Caaporã
250450,1,0,0,0,0,0,0,0,1,1,6753,PB,Condado
250460,1,0,0,0,0,0,0,0,1,1,24769,PB,Conde
250480,1,0,0,0,0,0,0,0,1,1,15426,PB,Coremas
250580,1,0,0,0,0,0,0,0,1,1,3594,PB,Duas Estradas
250710,1,0,0,0,0,0,0,0,1,1,18715,PB,Itapororoca
250750,1,0,0,0,0,0,0,0,1,1,811598,PB,João Pessoa
250800,1,0,0,0,0,0,0,0,1,1,9868,PB,Juru
251180,1,0,0,0,0,0,0,0,1,1,10585,PB,Pirpirituba
251370,1,0,0,0,0,0,0,0,1,1,136851,PB,Santa Rita
251400,1,0,0,0,0,0,0,0,1,1,4296,PB,São João do Cariri
251450,1,0,0,0,0,0,0,0,1,1,20163,PB,São José de Piranhas
251530,1,0,0,0,0,0,0,0,1,1,52697,PB,Sapé
251560,1,0,0,0,0,0,0,0,1,1,3121,PB,Serra da Raiz
251593,1,0,0,0,0,0,0,0,1,1,5044,PB,Sertãozinho
260415,1,0,0,0,0,0,0,0,1,1,14274,PE,Casinhas
260450,1,0,0,0,0,0,0,0,1,1,21525,PE,Chã Grande
260720,1,0,0,0,0,0,0,0,1,1,94533,PE,Ipojuca
261130,1,0,0,0,0,0,0,0,1,1,26960,PE,Pombos
261640,1,0,0,0,0,0,0,0,1,1,137578,PE,Vitória de Santo Antão
270030,1,0,0,0,0,0,0,0,1,1,234185,AL,Arapiraca
270200,1,0,0,0,0,0,0,0,1,1,10888,AL,Coité do Nóia
270255,1,0,0,0,0,0,0,0,1,1,18435,AL,Estrela de Alagoas
270280,1,0,0,0,0,0,0,0,1,1,12966,AL,Flexeiras
270430,1,0,0,0,0,0,0,0,1,1,1029129,AL,Maceió
270480,1,0,0,0,0,0,0,0,1,1,13514,AL,Maribondo
270630,1,0,0,0,0,0,0,0,1,1,74208,AL,Palmeira dos Índios
280030,1,0,0,0,0,0,0,0,1,1,650106,SE,Aracaju
280040,1,0,0,0,0,0,0,0,1,1,10362,SE,Arauá
280067,1,0,0,0,0,0,0,0,1,1,26961,SE,Boquim
280130,1,0,0,0,0,0,0,0,1,1,34050,SE,Capela
280290,1,0,0,0,0,0,0,0,1,1,95196,SE,Itabaiana
280320,1,0,0,0,0,0,0,0,1,1,34101,SE,Itaporanga d'Ajuda
280330,1,0,0,0,0,0,0,0,1,1,18656,SE,Japaratuba
280340,1,0,0,0,0,0,0,0,1,1,13238,SE,Japoatã
280350,1,0,0,0,0,0,0,0,1,1,104099,SE,Lagarto
280360,1,0,0,0,0,0,0,0,1,1,29700,SE,Laranjeiras
280440,1,0,0,0,0,0,0,0,1,1,18953,SE,Neópolis
280570,1,0,0,0,0,0,0,0,1,1,29834,SE,Propriá
290250,1,0,1,0,0,0,0,0,1,1,14323,BA,Baianópolis
290290,1,0,1,0,0,0,0,0,1,1,34121,BA,Barra do Choça
290320,1,0,0,0,0,0,0,0,1,1,157638,BA,Barreiras
290682,1,0,0,0,0,0,0,0,1,1,17316,BA,Canudos
291110,1,0,0,0,0,0,0,0,1,1,25912,BA,Formosa do Rio Preto
291220,1,0,1,0,0,0,0,0,1,1,19786,BA,Ibicoara
291760,1,0,1,0,0,0,0,0,1,1,56033,BA,Jaguaquara
291840,1,0,0,0,0,0,0,0,1,1,221773,BA,Juazeiro
291955,1,0,0,0,0,0,0,0,1,1,83557,BA,Luís Eduardo Magalhães
292190,1,0,1,0,0,0,0,0,1,1,9957,BA,Mucugê
292620,1,0,0,0,0,0,0,0,1,1,23313,BA,Riachão das Neves
292870,1,0,0,0,0,0,0,0,1,1,103342,BA,Santo Antônio de Jesus
292890,1,0,0,0,0,0,0,0,1,1,33661,BA,São Desidério
292980,1,0,0,0,0,0,0,0,1,1,13385,BA,Saúde
293020,1,0,0,0,0,0,0,0,1,1,41891,BA,Sento Sé
293330,1,0,1,0,0,0,0,0,1,1,348718,BA,Vitória da Conquista
310060,1,0,0,0,0,0,0,0,1,1,14370,MG,Água Boa
310163,1,0,0,0,0,0,0,0,1,1,6775,MG,Alfredo Vasconcelos
310180,1,0,0,0,0,0,0,0,1,1,7515,MG,Alpercata
310290,1,0,0,0,0,0,0,0,1,1,11608,MG,Antônio Carlos
310450,1,0,0,0,0,0,0,0,1,1,18243,MG,Arinos
310560,1,0,0,0,0,0,0,0,1,1,136689,MG,Barbacena
310570,1,0,0,0,0,0,0,0,1,1,5624,MG,Barra Longa
310620,1,0,0,0,0,0,0,0,1,1,2523794,MG,Belo Horizonte
310630,1,0,0,0,0,0,0,0,1,1,26158,MG,Belo Oriente
310640,1,0,0,0,0,0,0,0,1,1,7841,MG,Belo Vale
310670,1,0,0,0,0,0,0,0,1,1,427146,MG,Betim
310710,1,0,0,0,0,0,0,0,1,1,40530,MG,Boa Esperança
310730,1,0,0,0,0,0,0,0,1,1,50168,MG,Bocaiúva
310900,1,0,0,0,0,0,0,0,1,1,38863,MG,Brumadinho
310910,1,0,0,0,0,0,0,0,1,1,11233,MG,Bueno Brandão
310980,1,0,0,0,0,0,0,0,1,1,2691,MG,Cachoeira Dourada
311000,1,0,0,0,0,0,0,0,1,1,44377,MG,Caeté
311210,1,0,0,0,0,0,0,0,1,1,5489,MG,Caparaó
311320,1,0,0,0,0,0,0,0,1,1,25376,MG,Carandaí
311340,1,0,0,0,0,0,0,0,1,1,91841,MG,Caratinga
311490,1,0,0,0,0,0,0,0,1,1,2309,MG,Casa Grande
311510,1,0,0,0,0,0,0,0,1,1,18057,MG,Cássia
311530,1,0,0,0,0,0,0,0,1,1,75025,MG,Cataguases
311787,1,0,0,0,0,0,0,0,1,1,6608,MG,Confins
311800,1,0,0,0,0,0,0,0,1,1,53843,MG,Congonhas
311940,1,0,0,0,0,0,0,0,1,1,110326,MG,Coronel Fabriciano
312090,1,0,0,0,0,0,0,0,1,1,79878,MG,Curvelo
312410,1,0,0,0,0,0,0,0,1,1,69010,MG,Esmeraldas
312670,1,0,0,0,0,0,0,0,1,1,26428,MG,Francisco Sá
312730,1,0,0,0,0,0,0,0,1,1,7034,MG,Galiléia
312770,1,0,0,0,0,0,0,0,1,1,280901,MG,Governador Valadares
313010,1,0,0,0,0,0,0,0,1,1,41127,MG,Igarapé
313140,1,0,0,0,0,0,0,0,1,1,4285,MG,Ipiaçu
313170,1,0,2,0,0,0,0,0,1,1,119285,MG,Itabira
313190,1,0,0,0,0,0,0,0,1,1,50816,MG,Itabirito
313380,1,0,0,0,0,0,0,0,1,1,92696,MG,Itaúna
313420,1,0,0,0,0,0,0,0,1,1,104526,MG,Ituiutaba
313510,1,0,0,0,0,0,0,0,1,1,71653,MG,Janaúba
313630,1,0,0,0,0,0,0,0,1,1,48751,MG,João Pinheiro
313670,1,0,0,0,0,0,0,0,1,1,563769,MG,Juiz de Fora
313760,1,0,0,0,0,0,0,0,1,1,61752,MG,Lagoa Santa
313840,1,0,0,0,0,0,0,0,1,1,53354,MG,Leopoldina
313890,1,0,0,0,0,0,0,0,1,1,7237,MG,Machacalis
313940,1,0,0,0,0,0,0,0,1,1,88580,MG,Manhuaçu
314000,1,0,0,0,0,0,0,0,1,1,59857,MG,Mariana
314053,1,0,0,0,0,0,0,0,1,1,8172,MG,Martins Soares
314230,1,0,0,0,0,0,0,0,1,1,4957,MG,Moeda
314280,1,0,0,0,0,0,0,0,1,1,21095,MG,Monte Alegre de Minas
314330,1,0,0,0,0,0,0,0,1,1,402027,MG,Montes Claros
314480,1,0,0,0,0,0,0,0,1,1,92178,MG,Nova Lima
314500,1,0,0,0,0,0,0,0,1,1,14934,MG,Nova Ponte
314590,1,0,0,0,0,0,0,0,1,1,38935,MG,Ouro Branco
314610,1,0,0,0,0,0,0,0,1,1,74659,MG,Ouro Preto
314700,1,0,0,0,0,0,0,0,1,1,92386,MG,Paracatu
314710,1,0,0,0,0,0,0,0,1,1,92739,MG,Pará de Minas
314790,1,0,0,0,0,0,0,0,1,1,114458,MG,Passos
314930,1,0,0,0,0,0,0,0,1,1,63837,MG,Pedro Leopoldo
314995,1,0,0,0,0,0,0,0,1,1,7060,MG,Periquito
315200,1,0,0,0,0,0,0,0,1,1,31612,MG,Pompéu
315220,1,0,0,0,0,0,0,0,1,1,38741,MG,Porteirinha
315430,1,0,0,0,0,0,0,0,1,1,17715,MG,Resplendor
315440,1,0,0,0,0,0,0,0,1,1,4861,MG,Ressaquinha
315450,1,0,0,0,0,0,0,0,1,1,9672,MG,Riacho dos Machados
315460,1,0,0,0,0,0,0,0,1,1,328871,MG,Ribeirão das Neves
315670,1,0,0,0,0,0,0,0,1,1,135968,MG,Sabará
315700,1,0,0,0,0,0,0,0,1,1,41678,MG,Salinas
315730,1,0,0,0,0,0,0,0,1,1,4590,MG,Santa Bárbara do Tugúrio
315780,1,0,0,0,0,0,0,0,1,1,218897,MG,Santa Luzia
315870,1,0,0,0,0,0,0,0,1,1,2436,MG,Santana do Garambéu
315900,1,0,0,0,0,0,0,0,1,1,4301,MG,Santana do Riacho
316620,1,0,0,0,0,0,0,0,1,1,10622,MG,Senhora dos Remédios
316860,1,0,2,0,0,0,0,0,1,1,141934,MG,Teófilo Otoni
316870,1,0,0,0,0,0,0,0,1,1,88931,MG,Timóteo
316950,1,0,0,0,0,0,0,0,1,1,6739,MG,Tumiritinga
316990,1,0,0,0,0,0,0,0,1,1,113300,MG,Ubá
317010,1,0,0,0,0,0,0,0,1,1,328272,MG,Uberaba
317040,1,0,0,0,0,0,0,0,1,1,83980,MG,Unaí
317080,1,0,0,0,0,0,0,0,1,1,39128,MG,Várzea da Palma
317130,1,0,0,0,0,0,0,0,1,1,78381,MG,Viçosa
320040,1,0,0,0,0,0,0,0,1,1,28546,ES,Anchieta
320060,1,0,0,0,0,0,0,0,1,1,98393,ES,Aracruz
320260,1,0,0,0,0,0,0,0,1,1,14016,ES,Iconha
320305,1,0,0,0,0,0,0,0,1,1,29642,ES,Jaguaré
320320,1,0,0,0,0,0,0,0,1,1,169048,ES,Linhares
320332,1,0,0,0,0,0,0,0,1,1,38670,ES,Marataízes
320410,1,0,0,0,0,0,0,0,1,1,27130,ES,Pinheiros
320430,1,0,0,0,0,0,0,0,1,1,11742,ES,Presidente Kennedy
320455,1,0,0,0,0,0,0,0,1,1,39928,ES,Santa Maria de Jetibá
320460,1,0,0,0,0,0,0,0,1,1,24025,ES,Santa Teresa
320490,1,0,0,0,0,0,0,0,1,1,128449,ES,São Mateus
320506,1,0,0,0,0,0,0,0,1,1,24575,ES,Venda Nova do Imigrante
330340,1,0,2,0,0,0,0,0,1,1,185381,RJ,Nova Friburgo
330390,1,0,0,0,0,0,0,0,1,1,298235,RJ,Petrópolis
330410,1,0,0,0,0,0,0,0,1,1,18248,RJ,Porciúncula
330500,1,0,0,0,0,0,0,0,1,1,35174,RJ,São João da Barra
330580,1,0,0,0,0,0,0,0,1,1,176060,RJ,Teresópolis
330590,1,0,0,0,0,0,0,0,1,1,10352,RJ,Trajano de Moraes
330615,1,0,0,0,0,0,0,0,1,1,10597,RJ,Varre-Sai
350060,1,0,2,0,0,0,0,0,1,1,3268,SP,Águas de São Pedro
350120,1,0,0,0,0,0,0,0,1,1,3795,SP,Álvares Florence
350930,1,0,0,0,0,0,0,0,1,1,10444,SP,Cajobi
351390,1,0,1,0,0,0,0,0,1,1,11384,SP,Divinolândia
351440,1,0,4,0,0,0,0,0,1,1,46324,SP,Dracena
351630,1,0,0,0,0,0,0,0,1,1,171602,SP,Francisco Morato
351720,1,0,0,0,0,0,0,0,1,1,11869,SP,Guaiçara
351880,1,0,0,0,0,0,0,0,1,1,1349113,SP,Guarulhos
352400,1,0,22,0,0,0,0,0,1,1,57031,SP,Itupeva
352830,1,0,1,0,0,0,0,0,1,1,3185,SP,Magda
352850,1,0,0,0,0,0,0,0,1,1,95601,SP,Mairiporã
352940,1,0,0,0,0,0,0,0,1,1,462005,SP,Mauá
353150,1,0,0,0,0,0,0,0,1,1,19234,SP,Monte Azul Paulista
354700,1,0,2,0,0,0,0,0,1,1,6021,SP,Santa Maria da Serra
355030,1,0,0,0,0,0,0,0,1,1,12106920,SP,São Paulo
355190,1,0,0,0,0,0,0,0,1,1,17115,SP,Severínia
355365,1,0,0,0,0,0,0,0,1,1,2823,SP,Taquaral
410180,1,0,2,0,0,0,0,0,1,1,137452,PR,Araucária
410480,1,0,0,0,0,0,0,0,1,1,319608,PR,Cascavel
410690,1,0,5,0,0,0,0,0,1,1,1908359,PR,Curitiba
410895,1,0,0,0,0,0,0,0,1,1,8619,PR,Guamiranga
411050,1,0,0,0,0,0,0,0,1,1,15139,PR,Ipiranga
411070,1,0,0,0,0,0,0,0,1,1,60425,PR,Irati
411140,1,0,0,0,0,0,0,0,1,1,13797,PR,Ivaí
411390,1,0,0,0,0,0,0,0,1,1,13738,PR,Mallet
411520,1,0,1,0,0,0,0,0,1,1,406693,PR,Maringá
411915,1,0,0,0,0,0,0,0,1,1,129445,PR,Pinhais
412060,1,0,0,0,0,0,0,0,1,1,52125,PR,Prudentópolis
412200,1,0,0,0,0,0,0,0,1,1,15125,PR,Rio Azul
412510,1,0,0,0,0,0,0,0,1,1,14927,PR,São João do Triunfo
412560,1,0,0,0,0,0,0,0,1,1,45398,PR,São Mateus do Sul
420020,1,0,0,0,0,0,0,0,1,1,10581,SC,Agrolândia
420055,1,0,0,0,0,0,0,0,1,1,2387,SC,Águas Frias
420060,1,0,0,0,0,0,0,0,1,1,6298,SC,Águas Mornas
420070,1,0,3,0,0,0,0,0,1,1,9960,SC,Alfredo Wagner
420090,1,0,0,0,0,0,0,0,1,1,4943,SC,Angelina
420120,1,0,0,0,0,0,0,0,1,1,8327,SC,Antônio Carlos
420130,1,0,0,0,0,0,0,0,1,1,35268,SC,Araquari
420140,1,0,0,0,0,0,0,0,1,1,67110,SC,Araranguá
420180,1,0,0,0,0,0,0,0,1,1,3254,SC,Atalanta
420230,1,0,0,0,0,0,0,0,1,1,66558,SC,Biguaçu
420245,1,0,0,0,0,0,0,0,1,1,18623,SC,Bombinhas
420280,1,0,0,0,0,0,0,0,1,1,32648,SC,Braço do Norte
420460,1,0,0,0,0,0,0,0,1,1,211369,SC,Criciúma
420480,1,0,0,0,0,0,0,0,1,1,39566,SC,Curitibanos
420540,1,0,0,0,0,0,0,0,1,1,485838,SC,Florianópolis
420570,1,0,0,0,0,0,0,0,1,1,22082,SC,Garopaba
420590,1,0,0,0,0,0,0,0,1,1,67392,SC,Gaspar
420600,1,0,0,0,0,0,0,0,1,1,14229,SC,Governador Celso Ramos
420620,1,0,0,0,0,0,0,0,1,1,11394,SC,Gravatal
420650,1,0,0,0,0,0,0,0,1,1,42872,SC,Guaramirim
420690,1,0,0,0,0,0,0,0,1,1,18721,SC,Ibirama
420700,1,0,2,0,0,0,0,0,1,1,54845,SC,Içara
420710,1,0,0,0,0,0,0,0,1,1,13857,SC,Ilhota
420820,1,0,0,0,0,0,0,0,1,1,212615,SC,Itajaí
420830,1,0,0,0,0,0,0,0,1,1,61187,SC,Itapema
420850,1,0,0,0,0,0,0,0,1,1,24622,SC,Ituporanga
420880,1,0,0,0,0,0,0,0,1,1,19527,SC,Jaguaruna
420930,1,0,0,0,0,0,0,0,1,1,158508,SC,Lages
420980,1,0,0,0,0,0,0,0,1,1,3140,SC,Leoberto Leal
420990,1,0,0,0,0,0,0,0,1,1,11774,SC,Lontras
421020,1,0,0,0,0,0,0,0,1,1,3429,SC,Major Gercino
421050,1,0,0,0,0,0,0,0,1,1,25076,SC,Maravilha
421060,1,0,0,0,0,0,0,0,1,1,16455,SC,Massaranduba
421080,1,0,0,0,0,0,0,0,1,1,7047,SC,Meleiro
421085,1,0,0,0,0,0,0,0,1,1,2374,SC,Mirim Doce
421100,1,0,0,0,0,0,0,0,1,1,11496,SC,Mondaí
421150,1,0,0,0,0,0,0,0,1,1,14099,SC,Nova Trento
421190,1,0,0,0,0,0,0,0,1,1,164926,SC,Palhoça
421220,1,0,0,0,0,0,0,0,1,1,19015,SC,Papanduva
421230,1,0,0,0,0,0,0,0,1,1,7360,SC,Paulo Lopes
421240,1,0,0,0,0,0,0,0,1,1,4026,SC,Pedras Grandes
421250,1,0,0,0,0,0,0,0,1,1,31025,SC,Penha
421265,1,0,0,0,0,0,0,0,1,1,9980,SC,Pescaria Brava
421270,1,0,0,0,0,0,0,0,1,1,6021,SC,Petrolândia
421280,1,0,0,0,0,0,0,0,1,1,21884,SC,Balneário Piçarras
421290,1,0,0,0,0,0,0,0,1,1,19511,SC,Pinhalzinho
421320,1,0,0,0,0,0,0,0,1,1,32334,SC,Pomerode
421350,1,0,0,0,0,0,0,0,1,1,20294,SC,Porto Belo
421370,1,0,0,0,0,0,0,0,1,1,16957,SC,Pouso Redondo
421410,1,0,0,0,0,0,0,0,1,1,2304,SC,Presidente Nereu
421430,1,0,0,0,0,0,0,0,1,1,2871,SC,Rancho Queimado
421450,1,0,0,0,0,0,0,0,1,1,6043,SC,Rio do Campo
421460,1,0,0,0,0,0,0,0,1,1,7463,SC,Rio do Oeste
421480,1,0,0,0,0,0,0,0,1,1,69188,SC,Rio do Sul
421500,1,0,0,0,0,0,0,0,1,1,42029,SC,Rio Negrinho
421530,1,0,0,0,0,0,0,0,1,1,7634,SC,Salete
421545,1,0,0,0,0,0,0,0,1,1,12233,SC,Sangão
421560,1,0,0,0,0,0,0,0,1,1,2139,SC,Santa Rosa de Lima
421567,1,0,0,0,0,0,0,0,1,1,8846,SC,Santa Terezinha
421569,1,0,2,0,0,0,0,0,1,1,1317,SC,Santiago do Sul
421570,1,0,0,0,0,0,0,0,1,1,22609,SC,Santo Amaro da Imperatriz
421620,1,0,0,0,0,0,0,0,1,1,50701,SC,São Francisco do Sul
421650,1,0,0,0,0,0,0,0,1,1,26646,SC,São Joaquim
421660,1,0,0,0,0,0,0,0,1,1,239718,SC,São José
421700,1,0,0,0,0,0,0,0,1,1,12934,SC,São Ludgero
421710,1,0,0,0,0,0,0,0,1,1,3210,SC,São Martinho
421770,1,0,0,0,0,0,0,0,1,1,29710,SC,Sombrio
421780,1,0,0,0,0,0,0,0,1,1,18261,SC,Taió
421860,1,0,0,0,0,0,0,0,1,1,7211,SC,Trombudo Central
421920,1,0,0,0,0,0,0,0,1,1,6356,SC,Vidal Ramos
421950,1,0,0,0,0,0,0,0,1,1,49738,SC,Xanxerê
430010,1,0,0,0,0,0,0,0,1,1,17085,RS,Agudo
430040,1,0,0,0,0,0,0,0,1,1,78003,RS,Alegrete
430045,1,0,0,0,0,0,0,0,1,1,4037,RS,Alegria
430055,1,0,0,0,0,0,0,0,1,1,1803,RS,Alto Alegre
430060,1,0,0,0,0,0,0,0,1,1,208177,RS,Alvorada
430087,1,0,0,0,0,0,0,0,1,1,5395,RS,Araricá
430140,1,0,0,0,0,0,0,0,1,1,10614,RS,Arvorezinha
430160,1,0,0,0,0,0,0,0,1,1,122209,RS,Bagé
430205,1,0,0,0,0,0,0,0,1,1,2227,RS,Benjamin Constant do Sul
430222,1,0,0,0,0,0,0,0,1,1,2526,RS,Boa Vista do Cadeado
430350,1,0,0,0,0,0,0,0,1,1,66215,RS,Camaquã
430410,1,0,0,0,0,0,0,0,1,1,3514,RS,Campos Borges
430435,1,0,0,0,0,0,0,0,1,1,9406,RS,Candiota
430450,1,0,1,0,0,0,0,0,1,1,56103,RS,Canguçu
430463,1,0,0,0,0,0,0,0,1,1,48401,RS,Capão da Canoa
430465,1,0,0,0,0,0,0,0,1,1,3449,RS,Capão do Cipó
430535,1,0,0,0,0,0,0,0,1,1,38899,RS,Charqueadas
430537,1,0,0,0,0,0,0,0,1,1,3482,RS,Charrua
430583,1,0,0,0,0,0,0,0,1,1,1559,RS,Coqueiro Baixo
430593,1,0,0,0,0,0,0,0,1,1,1728,RS,Coronel Pilar
430597,1,0,0,0,0,0,0,0,1,1,2876,RS,Coxilha
430613,1,0,0,0,0,0,0,0,1,1,2059,RS,Cruzaltense
430630,1,0,0,0,0,0,0,0,1,1,4844,RS,David Canabarro
430660,1,0,0,0,0,0,0,0,1,1,39822,RS,Dom Pedrito
430670,1,0,0,0,0,0,0,0,1,1,3331,RS,Dona Francisca
430690,1,0,0,0,0,0,0,0,1,1,25872,RS,Encruzilhada do Sul
430700,1,0,0,0,0,0,0,0,1,1,103437,RS,Erechim
430745,1,0,0,0,0,0,0,0,1,1,3204,RS,Esperança do Sul
430750,1,0,0,0,0,0,0,0,1,1,15843,RS,Espumoso
430825,1,0,0,0,0,0,0,0,1,1,1958,RS,Floriano Peixoto
430850,1,0,0,0,0,0,0,0,1,1,30832,RS,Frederico Westphalen
430900,1,0,0,0,0,0,0,0,1,1,17069,RS,Giruá
430920,1,0,0,0,0,0,0,0,1,1,275146,RS,Gravataí
430930,1,0,0,0,0,0,0,0,1,1,99334,RS,Guaíba
430957,1,0,0,0,0,0,0,0,1,1,3070,RS,Herveiras
430960,1,0,0,0,0,0,0,0,1,1,19338,RS,Horizontina
430995,1,0,0,0,0,0,0,0,1,1,4155,RS,Ibirapuitã
431075,1,0,0,0,0,0,0,0,1,1,2104,RS,Ivorá
431100,1,0,0,0,0,0,0,0,1,1,28156,RS,Jaguarão
431120,1,0,0,0,0,0,0,0,1,1,20012,RS,Júlio de Castilhos
431127,1,0,0,0,0,0,0,0,1,1,1650,RS,Lagoa dos Três Cantos
431140,1,0,0,0,0,0,0,0,1,1,79819,RS,Lajeado
431150,1,0,0,0,0,0,0,0,1,1,7807,RS,Lavras do Sul
431173,1,0,0,0,0,0,0,0,1,1,3079,RS,Mampituba
431177,1,0,0,0,0,0,0,0,1,1,7016,RS,Maquiné
431242,1,0,0,0,0,0,0,0,1,1,2986,RS,Mormaço
431261,1,0,0,0,0,0,0,0,1,1,3156,RS,Muitos Capões
431267,1,0,0,0,0,0,0,0,1,1,1752,RS,Nicolau Vergueiro
431310,1,0,0,0,0,0,0,0,1,1,6605,RS,Nova Palma
431320,1,0,0,0,0,0,0,0,1,1,20675,RS,Nova Petrópolis
431340,1,0,0,0,0,0,0,0,1,1,249508,RS,Novo Hamburgo
431365,1,0,0,0,0,0,0,0,1,1,11449,RS,Palmares do Sul
431402,1,0,0,0,0,0,0,0,1,1,7677,RS,Paraíso do Sul
431413,1,0,0,0,0,0,0,0,1,1,2308,RS,Paulo Bento
431430,1,0,0,0,0,0,0,0,1,1,4043,RS,Pejuçara
431447,1,0,0,0,0,0,0,0,1,1,4544,RS,Pinhal Grande
431515,1,0,0,0,0,0,0,0,1,1,6379,RS,Progresso
431530,1,0,0,0,0,0,0,0,1,1,23532,RS,Quaraí
431545,1,0,0,0,0,0,0,0,1,1,2187,RS,Relvado
431560,1,0,0,0,0,0,0,0,1,1,209378,RS,Rio Grande
431570,1,0,0,0,0,0,0,0,1,1,39000,RS,Rio Pardo
431600,1,0,0,0,0,0,0,0,1,1,20920,RS,Rolante
431640,1,0,0,0,0,0,0,0,1,1,40727,RS,Rosário do Sul
431660,1,0,0,0,0,0,0,0,1,1,16237,RS,Sananduva
431690,1,0,0,0,0,0,0,0,1,1,278445,RS,Santa Maria
431695,1,0,0,0,0,0,0,0,1,1,6358,RS,Santa Maria do Herval
431697,1,0,0,0,0,0,0,0,1,1,2519,RS,Santa Margarida do Sul
431710,1,0,0,0,0,0,0,0,1,1,82312,RS,Sant'Ana do Livramento
431720,1,0,0,0,0,0,0,0,1,1,72753,RS,Santa Rosa
431750,1,0,0,0,0,0,0,0,1,1,79101,RS,Santo Ângelo
431770,1,0,0,0,0,0,0,0,1,1,11051,RS,Santo Antônio das Missões
431775,1,0,0,0,0,0,0,0,1,1,2059,RS,Santo Antônio do Planalto
431800,1,0,0,0,0,0,0,0,1,1,62808,RS,São Borja
431843,1,0,0,0,0,0,0,0,1,1,2646,RS,São João do Polêsine
431848,1,0,0,0,0,0,0,0,1,1,4543,RS,São José do Hortêncio
431880,1,0,0,0,0,0,0,0,1,1,44580,RS,São Lourenço do Sul
431900,1,0,0,0,0,0,0,0,1,1,21364,RS,São Marcos
431960,1,0,0,0,0,0,0,0,1,1,24403,RS,São Sepé
431970,1,0,0,0,0,0,0,0,1,1,3581,RS,São Valentim
432050,1,0,0,0,0,0,0,0,1,1,6065,RS,Sertão
432065,1,0,0,0,0,0,0,0,1,1,2481,RS,Silveira Martins
432067,1,0,0,0,0,0,0,0,1,1,10408,RS,Sinimbu
432070,1,0,0,0,0,0,0,0,1,1,15018,RS,Sobradinho
432085,1,0,0,0,0,0,0,0,1,1,4526,RS,Tabaí
432146,1,0,0,0,0,0,0,0,1,1,2946,RS,Tio Hugo
432162,1,0,0,0,0,0,0,0,1,1,2391,RS,Travesseiro
432190,1,0,0,0,0,0,0,0,1,1,24632,RS,Três Passos
432215,1,0,0,0,0,0,0,0,1,1,4604,RS,Tunas
432220,1,0,0,0,0,0,0,0,1,1,23705,RS,Tupanciretã
432240,1,0,0,0,0,0,0,0,1,1,129784,RS,Uruguaiana
432253,1,0,0,0,0,0,0,0,1,1,11727,RS,Vale do Sol
432260,1,0,0,0,0,0,0,0,1,1,70481,RS,Venâncio Aires
432270,1,0,0,0,0,0,0,0,1,1,26024,RS,Vera Cruz
432320,1,0,0,0,0,0,0,0,1,1,3051,RS,Victor Graeff
500020,1,0,1,0,0,0,0,0,1,1,14992,MS,Água Clara
500290,1,0,0,0,0,0,0,0,1,1,21748,MS,Cassilândia
500295,1,0,2,0,0,0,0,0,1,1,23940,MS,Chapadão do Sul
500325,1,0,4,0,0,0,0,0,1,1,20159,MS,Costa Rica
500370,1,0,3,0,0,0,0,0,1,1,218069,MS,Dourados
500660,1,0,0,0,0,0,0,0,1,1,89592,MS,Ponta Porã
500769,1,0,0,0,0,0,0,0,1,1,25898,MS,São Gabriel do Oeste
500780,1,0,5,0,0,0,0,0,1,1,6482,MS,Selvíria
510025,1,0,0,0,0,0,0,0,1,1,50189,MT,Alta Floresta
510040,1,0,0,0,0,0,0,0,1,1,11532,MT,Alto Garças
510170,1,0,0,0,0,0,0,0,1,1,33644,MT,Barra do Bugres
510180,1,0,5,0,0,0,0,0,1,1,58974,MT,Barra do Garças
510250,1,0,0,0,0,0,0,0,1,1,91271,MT,Cáceres
510263,1,0,0,0,0,0,0,0,1,1,33551,MT,Campo Novo do Parecis
510267,1,0,0,0,0,0,0,0,1,1,39933,MT,Campo Verde
510268,1,0,0,0,0,0,0,0,1,1,6512,MT,Campos de Júlio
510270,1,0,0,0,0,0,0,0,1,1,20707,MT,Canarana
510300,1,0,0,0,0,0,0,0,1,1,19049,MT,Chapada dos Guimarães
510330,1,0,0,0,0,0,0,0,1,1,19932,MT,Comodoro
510340,1,0,0,0,0,0,0,0,1,1,590118,MT,Cuiabá
510350,1,0,0,0,0,0,0,0,1,1,21294,MT,Diamantino
510360,1,0,0,0,0,0,0,0,1,1,7977,MT,Dom Aquino
510370,1,0,0,0,0,0,0,0,1,1,13451,MT,Feliz Natal
510420,1,0,0,0,0,0,0,0,1,1,14615,MT,Guiratinga
510480,1,0,0,0,0,0,0,0,1,1,26633,MT,Jaciara
510515,1,0,0,0,0,0,0,0,1,1,39779,MT,Juína
510525,1,0,0,0,0,0,0,0,1,1,61515,MT,Lucas do Rio Verde
510550,1,0,0,0,0,0,0,0,1,1,15534,MT,Vila Bela da Santíssima Trindade
510610,1,0,0,0,0,0,0,0,1,1,12484,MT,Nossa Senhora do Livramento
510621,1,0,0,0,0,0,0,0,1,1,12388,MT,Nova Canaã do Norte
