"ibgeCode",">2ppb","=2ppb","1ppb<x<2ppb","=1ppb","0.1ppb<x<1ppb","=0.1ppb","0ppb<x<0.1ppb","=0ppb","all Detections","all Measurements","Population","UF","name"
354470,0,0,0,0,0,0,1,0,1,1,2453,"SP","Sagres"
354480,0,0,0,0,0,0,0,1,1,1,6144,"SP","Sales"
354490,0,0,0,0,0,1,0,0,1,1,11641,"SP","Sales Oliveira"
354500,0,0,0,0,0,0,1,0,1,1,16903,"SP","Salesópolis"
354510,1,0,0,0,0,0,0,0,1,1,5222,"SP","Salmourão"
354515,0,0,0,0,0,1,0,0,1,1,8019,"SP","Saltinho"
354520,0,0,0,0,0,0,0,1,1,1,116191,"SP","Salto"
354530,0,0,0,0,0,0,0,1,1,1,44397,"SP","Salto de Pirapora"
354540,0,0,0,0,0,0,0,1,1,1,9287,"SP","Salto Grande"
354550,0,0,0,0,0,0,0,1,1,1,4174,"SP","Sandovalina"
354560,0,0,1,0,0,0,0,0,1,1,15331,"SP","Santa Adélia"
354570,0,1,0,0,0,0,0,0,1,1,5999,"SP","Santa Albertina"
354580,0,0,0,0,0,0,1,0,1,1,191889,"SP","Santa Bárbara d'Oeste"
354600,0,0,0,1,0,0,0,0,1,1,14667,"SP","Santa Branca"
354610,0,0,0,0,1,0,0,0,1,1,2134,"SP","Santa Clara d'Oeste"
354620,0,0,0,0,0,0,1,0,1,1,4409,"SP","Santa Cruz da Conceição"
354625,0,0,0,0,0,0,0,1,1,1,2110,"SP","Santa Cruz da Esperança"
354630,0,0,0,0,1,0,0,0,1,1,33455,"SP","Santa Cruz das Palmeiras"
354640,0,0,0,0,0,0,1,0,1,1,47148,"SP","Santa Cruz do Rio Pardo"
354650,0,0,0,0,0,0,0,1,1,1,5662,"SP","Santa Ernestina"
354660,0,0,0,0,0,0,0,1,1,1,31802,"SP","Santa Fé do Sul"
354670,0,0,0,0,0,0,0,1,1,1,25637,"SP","Santa Gertrudes"
354680,0,0,1,0,0,0,0,0,1,1,56014,"SP","Santa Isabel"
354690,0,0,0,0,0,0,0,1,1,1,8758,"SP","Santa Lúcia"
354700,0,0,1,0,0,0,0,0,1,1,6021,"SP","Santa Maria da Serra"
354710,0,0,0,0,1,0,0,0,1,1,2945,"SP","Santa Mercedes"
354720,0,0,0,0,1,0,0,0,1,1,1555,"SP","Santana da Ponte Pensa"
354730,0,1,0,0,0,0,0,0,1,1,131887,"SP","Santana de Parnaíba"
354740,0,0,0,1,0,0,0,0,1,1,2544,"SP","Santa Rita d'Oeste"
354750,0,0,0,0,0,1,0,0,1,1,27590,"SP","Santa Rita do Passa Quatro"
354760,0,0,0,0,0,0,0,1,1,1,26067,"SP","Santa Rosa de Viterbo"
354765,0,0,0,0,1,0,0,0,1,1,1536,"SP","Santa Salete"
354770,0,0,0,0,0,0,1,0,1,1,21030,"SP","Santo Anastácio"
354780,1,0,0,0,0,0,0,0,1,1,715231,"SP","Santo André"
354800,0,0,0,0,0,0,0,1,1,1,22801,"SP","Santo Antônio de Posse"
354805,0,0,1,0,0,0,0,0,1,1,8285,"SP","Santo Antônio do Aracanguá"
354810,0,0,1,0,0,0,0,0,1,1,6029,"SP","Santo Antônio do Jardim"
354820,0,0,0,0,1,0,0,0,1,1,6800,"SP","Santo Antônio do Pinhal"
354830,0,0,0,0,0,0,0,1,1,1,3057,"SP","Santo Expedito"
354840,0,0,0,0,0,0,1,0,1,1,4687,"SP","Santópolis do Aguapeí"
354850,0,0,0,0,0,0,0,1,1,1,434742,"SP","Santos"
354860,0,0,0,0,0,0,1,0,1,1,10895,"SP","São Bento do Sapucaí"
354870,1,0,0,0,0,0,0,0,1,1,827437,"SP","São Bernardo do Campo"
354880,0,0,0,0,0,0,0,1,1,1,159608,"SP","São Caetano do Sul"
354890,0,0,0,0,0,1,0,0,1,1,246088,"SP","São Carlos"
354900,0,0,0,0,0,0,1,0,1,1,2850,"SP","São Francisco"
354910,0,1,0,0,0,0,0,0,1,1,90089,"SP","São João da Boa Vista"
354920,0,0,0,0,1,0,0,0,1,1,2601,"SP","São João das Duas Pontes"
354925,0,0,1,0,0,0,0,0,1,1,1904,"SP","São João de Iracema"
354930,0,0,0,0,0,0,0,1,1,1,2132,"SP","São João do Pau d'Alho"
354940,0,0,0,0,0,0,1,0,1,1,50921,"SP","São Joaquim da Barra"
354950,0,0,0,0,0,0,0,1,1,1,8885,"SP","São José da Bela Vista"
354970,1,0,0,0,0,0,0,0,1,1,54734,"SP","São José do Rio Pardo"
354980,0,0,1,0,0,0,0,0,1,1,450657,"SP","São José do Rio Preto"
354990,1,0,0,0,0,0,0,0,1,1,703219,"SP","São José dos Campos"
354995,0,0,0,0,0,0,1,0,1,1,15465,"SP","São Lourenço da Serra"
355000,0,0,0,0,0,0,1,0,1,1,10740,"SP","São Luís do Paraitinga"
355010,0,0,0,0,1,0,0,0,1,1,40692,"SP","São Manuel"
355020,0,0,0,0,0,0,1,0,1,1,32910,"SP","São Miguel Arcanjo"
355030,1,0,0,0,0,0,0,0,1,1,12106920,"SP","São Paulo"
355040,0,0,0,0,0,0,0,1,1,1,34898,"SP","São Pedro"
355060,0,0,0,0,0,0,1,0,1,1,88473,"SP","São Roque"
355080,0,0,1,0,0,0,0,0,1,1,12317,"SP","São Sebastião da Grama"
355090,0,0,0,0,0,1,0,0,1,1,15225,"SP","São Simão"
355100,0,0,0,0,0,0,0,1,1,1,360380,"SP","São Vicente"
355110,0,0,0,0,0,0,0,1,1,1,10034,"SP","Sarapuí"
355120,0,0,0,0,1,0,0,0,1,1,3681,"SP","Sarutaiá"
355130,1,0,0,0,0,0,0,0,1,1,3411,"SP","Sebastianópolis do Sul"
355140,0,0,0,0,0,0,0,1,1,1,13810,"SP","Serra Azul"
355150,0,0,0,0,0,0,0,1,1,1,43790,"SP","Serrana"
355160,0,0,0,0,0,0,1,0,1,1,28742,"SP","Serra Negra"
355170,0,1,0,0,0,0,0,0,1,1,122643,"SP","Sertãozinho"
355190,0,0,0,0,1,0,0,0,1,1,17115,"SP","Severínia"
355210,0,0,0,0,0,1,0,0,1,1,40220,"SP","Socorro"
355220,0,1,0,0,0,0,0,0,1,1,659871,"SP","Sorocaba"
355230,0,0,0,0,1,0,0,0,1,1,7733,"SP","Sud Mennucci"
355240,1,0,0,0,0,0,0,0,1,1,273007,"SP","Sumaré"
355250,0,0,1,0,0,0,0,0,1,1,290769,"SP","Suzano"
355255,0,1,0,0,0,0,0,0,1,1,3836,"SP","Suzanápolis"
355260,0,0,0,0,0,0,1,0,1,1,12251,"SP","Tabapuã"
355270,0,0,0,0,0,0,0,1,1,1,16159,"SP","Tabatinga"
355280,0,1,0,0,0,0,0,0,1,1,279634,"SP","Taboão da Serra"
355290,0,0,0,0,0,0,0,1,1,1,6193,"SP","Taciba"
355300,0,0,0,0,1,0,0,0,1,1,13111,"SP","Taguaí"
355310,0,0,0,0,0,0,0,1,1,1,6255,"SP","Taiaçu"
355320,0,0,0,0,1,0,0,0,1,1,5603,"SP","Taiúva"
355330,0,0,0,0,0,0,1,0,1,1,23267,"SP","Tambaú"
355350,0,0,0,0,0,0,0,1,1,1,7973,"SP","Tapiraí"
355360,1,0,0,0,0,0,0,0,1,1,13062,"SP","Tapiratiba"
355365,0,0,0,0,0,1,0,0,1,1,2823,"SP","Taquaral"
355370,0,0,0,0,0,1,0,0,1,1,56951,"SP","Taquaritinga"
355380,0,0,0,0,0,0,0,1,1,1,23240,"SP","Taquarituba"
355385,0,0,0,0,1,0,0,0,1,1,5715,"SP","Taquarivaí"
355390,0,0,0,0,0,0,0,1,1,1,7302,"SP","Tarabai"
355400,0,0,0,0,1,0,0,0,1,1,118939,"SP","Tatuí"
355410,0,0,0,0,0,1,0,0,1,1,307953,"SP","Taubaté"
355420,0,0,0,0,0,0,0,1,1,1,4677,"SP","Tejupá"
355430,0,0,0,0,1,0,0,0,1,1,22914,"SP","Teodoro Sampaio"
355440,0,0,0,0,1,0,0,0,1,1,9227,"SP","Terra Roxa"
355450,0,0,0,0,1,0,0,0,1,1,41022,"SP","Tietê"
355465,0,0,0,0,1,0,0,0,1,1,2395,"SP","Torre de Pedra"
355470,0,0,0,0,0,0,1,0,1,1,9934,"SP","Torrinha"
355475,0,0,0,0,0,0,0,1,1,1,1691,"SP","Trabiju"
355480,0,0,0,0,0,0,1,0,1,1,45904,"SP","Tremembé"
355490,0,0,0,0,0,0,1,0,1,1,5767,"SP","Três Fronteiras"
355495,0,0,0,0,0,0,0,1,1,1,6689,"SP","Tuiuti"
355500,0,0,0,0,0,0,1,0,1,1,65758,"SP","Tupã"
355510,0,0,0,0,0,0,0,1,1,1,15321,"SP","Tupi Paulista"
355520,1,0,0,0,0,0,0,0,1,1,2016,"SP","Turiúba"
355530,0,0,0,0,1,0,0,0,1,1,1827,"SP","Turmalina"
355535,0,0,0,0,0,0,0,1,1,1,6080,"SP","Ubarana"
355540,0,0,0,0,0,0,0,1,1,1,88313,"SP","Ubatuba"
355550,0,0,0,0,0,0,1,0,1,1,4734,"SP","Ubirajara"
355560,0,0,0,0,0,0,0,1,1,1,10047,"SP","Uchoa"
355570,0,0,0,0,0,0,0,1,1,1,1793,"SP","União Paulista"
355580,1,0,0,0,0,0,0,0,1,1,9148,"SP","Urânia"
355590,0,0,0,0,1,0,0,0,1,1,1207,"SP","Uru"
355610,0,0,0,0,1,0,0,0,1,1,12800,"SP","Valentim Gentil"
355620,0,0,1,0,0,0,0,0,1,1,124024,"SP","Valinhos"
355630,0,0,0,0,0,0,0,1,1,1,25632,"SP","Valparaíso"
355640,1,0,0,0,0,0,0,0,1,1,42310,"SP","Vargem Grande do Sul"
355645,0,0,0,0,0,1,0,0,1,1,50346,"SP","Vargem Grande Paulista"
355650,0,0,0,0,1,0,0,0,1,1,118917,"SP","Várzea Paulista"
355660,0,0,0,0,1,0,0,0,1,1,10963,"SP","Vera Cruz"
355670,1,0,0,0,0,0,0,0,1,1,75129,"SP","Vinhedo"
355680,0,0,0,0,0,0,1,0,1,1,18654,"SP","Viradouro"
355690,0,0,0,0,1,0,0,0,1,1,8335,"SP","Vista Alegre do Alto"
355695,0,0,0,0,0,0,1,0,1,1,1833,"SP","Vitória Brasil"
355700,0,0,0,0,0,0,0,1,1,1,119898,"SP","Votorantim"
355710,0,0,0,0,0,0,1,0,1,1,92768,"SP","Votuporanga"
355715,0,0,0,0,0,0,1,0,1,1,2636,"SP","Zacarias"
355720,0,0,0,0,0,0,0,1,1,1,12487,"SP","Chavantes"
355730,0,0,1,0,0,0,0,0,1,1,11067,"SP","Estiva Gerbi"
410010,0,0,0,0,0,0,0,1,1,1,7768,"PR","Abatiá"
410020,0,0,0,0,0,0,0,1,1,1,6254,"PR","Adrianópolis"
410030,0,0,0,0,0,0,1,0,1,1,9161,"PR","Agudos do Sul"
410040,0,0,0,0,0,0,1,0,1,1,115364,"PR","Almirante Tamandaré"
410045,0,0,0,0,0,0,0,1,1,1,2948,"PR","Altamira do Paraná"
410050,0,0,0,0,0,0,0,1,1,1,21988,"PR","Altônia"
410060,0,0,0,0,0,0,0,1,1,1,14693,"PR","Alto Paraná"
410070,0,0,0,0,0,0,0,1,1,1,10222,"PR","Alto Piquiri"
410080,0,0,0,0,0,0,0,1,1,1,11237,"PR","Alvorada do Sul"
410090,0,0,0,0,0,0,0,1,1,1,6084,"PR","Amaporã"
410100,0,0,0,0,0,0,0,1,1,1,18886,"PR","Ampére"
410105,0,0,0,0,0,0,0,1,1,1,2901,"PR","Anahy"
410110,0,0,0,0,0,0,0,1,1,1,20769,"PR","Andirá"
410115,0,0,0,0,0,0,0,1,1,1,2974,"PR","Ângulo"
410120,1,0,0,0,0,0,0,0,1,1,19420,"PR","Antonina"
410130,0,0,0,0,0,0,0,1,1,1,7587,"PR","Antônio Olinto"
410140,0,0,0,0,0,0,0,1,1,1,132691,"PR","Apucarana"
410150,0,0,0,0,0,0,0,1,1,1,118477,"PR","Arapongas"
410160,0,0,0,0,0,0,0,1,1,1,27906,"PR","Arapoti"
410165,0,0,0,0,0,0,0,1,1,1,3343,"PR","Arapuã"
410170,0,0,0,0,1,0,0,0,1,1,14098,"PR","Araruna"
410180,1,0,0,0,0,0,0,0,1,1,137452,"PR","Araucária"
410185,0,0,0,0,0,1,0,0,1,1,2301,"PR","Ariranha do Ivaí"
410190,0,0,0,0,0,0,0,1,1,1,15999,"PR","Assaí"
410200,0,0,0,0,0,0,0,1,1,1,34064,"PR","Assis Chateaubriand"
410210,1,0,0,0,0,0,0,0,1,1,26196,"PR","Astorga"
410220,0,0,0,0,0,0,0,1,1,1,3999,"PR","Atalaia"
410230,0,0,0,0,0,0,0,1,1,1,12602,"PR","Balsa Nova"
410250,0,0,0,0,0,0,0,1,1,1,12300,"PR","Barbosa Ferraz"
410270,0,0,0,0,0,0,0,1,1,1,2828,"PR","Barra do Jacaré"
410275,0,0,0,0,0,0,0,1,1,1,3774,"PR","Bela Vista da Caroba"
410280,0,0,0,0,0,0,0,1,1,1,15656,"PR","Bela Vista do Paraíso"
410290,0,0,0,0,0,0,0,1,1,1,16627,"PR","Bituruna"
410302,0,0,0,0,0,0,0,1,1,1,2671,"PR","Boa Esperança do Iguaçu"
410304,0,1,0,0,0,0,0,0,1,1,6665,"PR","Boa Ventura de São Roque"
410305,0,0,0,0,0,0,0,1,1,1,7911,"PR","Boa Vista da Aparecida"
410310,1,0,0,0,0,0,0,0,1,1,12477,"PR","Bocaiúva do Sul"
410315,0,0,0,0,0,1,0,0,1,1,3733,"PR","Bom Jesus do Sul"
410320,0,0,0,0,0,0,0,1,1,1,7019,"PR","Bom Sucesso"
410322,0,0,0,0,0,0,1,0,1,1,3358,"PR","Bom Sucesso do Sul"
410330,0,0,0,0,0,0,0,1,1,1,7280,"PR","Borrazópolis"
410335,0,0,0,0,0,0,0,1,1,1,5687,"PR","Braganey"
410337,0,0,0,0,0,0,0,1,1,1,2943,"PR","Brasilândia do Sul"
410340,0,0,0,0,0,0,0,1,1,1,2911,"PR","Cafeara"
410345,0,0,0,0,0,0,0,1,1,1,17175,"PR","Cafelândia"
410347,0,0,0,0,0,0,0,1,1,1,4245,"PR","Cafezal do Sul"
410350,0,0,0,0,0,0,0,1,1,1,8583,"PR","Califórnia"
410360,0,0,0,0,0,0,0,1,1,1,25401,"PR","Cambará"
410370,0,0,0,0,0,0,1,0,1,1,105347,"PR","Cambé"
410380,0,0,0,0,0,0,0,1,1,1,7808,"PR","Cambira"
410390,0,0,0,0,0,0,0,1,1,1,15042,"PR","Campina da Lagoa"
410395,0,0,0,0,0,0,0,1,1,1,4062,"PR","Campina do Simão"
410400,0,0,0,0,1,0,0,0,1,1,42547,"PR","Campina Grande do Sul"
410405,0,0,0,0,0,0,0,1,1,1,4162,"PR","Campo Bonito"
410410,0,0,0,0,0,0,1,0,1,1,7829,"PR","Campo do Tenente"
410420,0,0,0,0,0,0,1,0,1,1,127309,"PR","Campo Largo"
410425,0,0,0,0,0,0,1,0,1,1,28244,"PR","Campo Magro"
410430,0,0,0,0,1,0,0,0,1,1,94153,"PR","Campo Mourão"
410440,0,0,0,0,0,0,0,1,1,1,16059,"PR","Cândido de Abreu"
410442,0,0,0,0,0,0,0,1,1,1,15978,"PR","Candói"
410445,0,0,0,0,0,0,0,1,1,1,13505,"PR","Cantagalo"
410450,0,0,0,0,0,0,1,0,1,1,19364,"PR","Capanema"
410460,0,0,0,0,0,0,0,1,1,1,15850,"PR","Capitão Leônidas Marques"
410465,0,0,0,0,0,0,0,1,1,1,22282,"PR","Carambeí"
410470,0,0,0,0,0,0,0,1,1,1,14431,"PR","Carlópolis"
410480,0,0,0,0,1,0,0,0,1,1,319608,"PR","Cascavel"
410490,0,0,0,0,0,0,0,1,1,1,71501,"PR","Castro"
410500,0,0,0,0,0,0,0,1,1,1,10451,"PR","Catanduvas"
410510,0,0,0,0,0,0,0,1,1,1,11246,"PR","Centenário do Sul"
410520,0,0,0,0,0,0,1,0,1,1,17885,"PR","Cerro Azul"
410530,0,0,0,0,0,0,0,1,1,1,11764,"PR","Céu Azul"
410540,0,0,0,0,0,0,1,0,1,1,19911,"PR","Chopinzinho"
410550,0,0,0,0,0,0,0,1,1,1,79571,"PR","Cianorte"
410560,0,0,0,0,0,1,0,0,1,1,12326,"PR","Cidade Gaúcha"
410570,0,0,0,0,0,0,1,0,1,1,17250,"PR","Clevelândia"
410580,0,0,0,0,0,0,1,0,1,1,237402,"PR","Colombo"
410600,0,0,0,0,0,0,0,1,1,1,8821,"PR","Congonhinhas"
410610,0,0,0,0,0,0,0,1,1,1,3866,"PR","Conselheiro Mairinck"
410620,0,0,0,0,0,0,0,1,1,1,17961,"PR","Contenda"
410630,0,0,0,0,0,0,0,1,1,1,17193,"PR","Corbélia"
410640,0,0,0,0,0,0,0,1,1,1,48677,"PR","Cornélio Procópio"
410645,0,0,0,0,0,0,0,1,1,1,7547,"PR","Coronel Domingos Soares"
410655,1,0,0,0,0,0,0,0,1,1,3617,"PR","Corumbataí do Sul"
410657,0,0,0,0,1,0,0,0,1,1,4369,"PR","Cruzeiro do Iguaçu"
410660,0,0,0,0,0,0,0,1,1,1,21237,"PR","Cruzeiro do Oeste"
410670,0,0,0,0,0,0,0,1,1,1,4619,"PR","Cruzeiro do Sul"
410680,0,0,0,0,0,0,0,1,1,1,18907,"PR","Cruz Machado"
410685,0,0,0,0,0,0,0,1,1,1,3110,"PR","Cruzmaltina"
410690,0,0,0,0,1,0,0,0,1,1,1908359,"PR","Curitiba"
410700,0,0,0,0,0,0,0,1,1,1,15004,"PR","Curiúva"
410710,0,0,0,0,0,0,0,1,1,1,5389,"PR","Diamante do Norte"
410712,0,0,0,0,0,0,0,1,1,1,3555,"PR","Diamante do Sul"
410715,0,0,0,0,0,0,0,1,1,1,5294,"PR","Diamante D'Oeste"
410720,0,0,0,0,0,0,0,1,1,1,39856,"PR","Dois Vizinhos"
410725,0,0,0,0,0,0,0,1,1,1,8439,"PR","Douradina"
410730,0,0,0,0,0,0,0,1,1,1,6069,"PR","Doutor Camargo"
410750,0,0,0,0,0,0,0,1,1,1,14314,"PR","Engenheiro Beltrão"
410752,0,0,0,0,1,0,0,0,1,1,1852,"PR","Esperança Nova"
410753,0,0,0,0,0,0,0,1,1,1,4406,"PR","Entre Rios do Oeste"
410755,0,0,0,0,0,0,0,1,1,1,3323,"PR","Farol"
410760,0,0,0,0,0,0,1,0,1,1,17306,"PR","Faxinal"
410765,0,0,0,0,0,0,1,0,1,1,95225,"PR","Fazenda Rio Grande"
410770,0,0,0,0,0,0,0,1,1,1,4898,"PR","Fênix"
410773,0,0,0,0,0,0,1,0,1,1,5904,"PR","Fernandes Pinheiro"
410775,0,0,0,0,0,0,0,1,1,1,8177,"PR","Figueira"
410780,0,0,0,0,1,0,0,0,1,1,5103,"PR","Floraí"
410785,0,0,0,0,0,0,0,1,1,1,4782,"PR","Flor da Serra do Sul"
410790,0,0,0,0,0,0,0,1,1,1,6603,"PR","Floresta"
410800,0,0,0,0,0,0,0,1,1,1,11087,"PR","Florestópolis"
410810,0,1,0,0,0,0,0,0,1,1,2697,"PR","Flórida"
410820,0,0,0,0,0,0,0,1,1,1,7133,"PR","Formosa do Oeste"
410830,0,0,0,0,0,0,0,1,1,1,264044,"PR","Foz do Iguaçu"
410832,0,0,0,0,1,0,0,0,1,1,6350,"PR","Francisco Alves"
410840,0,0,0,0,0,0,0,1,1,1,88465,"PR","Francisco Beltrão"
410845,0,0,0,0,0,0,1,0,1,1,5079,"PR","Foz do Jordão"
410850,0,0,0,0,0,0,0,1,1,1,14038,"PR","General Carneiro"
410855,0,0,0,0,0,0,0,1,1,1,3178,"PR","Godoy Moreira"
410860,0,0,0,0,1,0,0,0,1,1,29664,"PR","Goioerê"
410865,0,0,0,0,0,0,0,1,1,1,7448,"PR","Goioxim"
410870,0,0,0,0,0,0,0,1,1,1,6167,"PR","Grandes Rios"
410880,0,0,0,0,0,0,0,1,1,1,32974,"PR","Guaíra"
410890,0,0,0,0,0,0,0,1,1,1,6591,"PR","Guairaçá"
410895,0,0,0,0,0,0,0,1,1,1,8619,"PR","Guamiranga"
410900,0,0,0,0,0,0,0,1,1,1,3934,"PR","Guapirama"
410910,0,0,0,0,1,0,0,0,1,1,2292,"PR","Guaporema"
410920,0,0,0,0,0,0,0,1,1,1,5492,"PR","Guaraci"
410930,0,0,0,0,0,0,0,1,1,1,13641,"PR","Guaraniaçu"
410940,0,0,0,0,0,0,0,1,1,1,180364,"PR","Guarapuava"
410950,0,0,0,0,0,0,0,1,1,1,7923,"PR","Guaraqueçaba"
410960,0,0,0,0,0,0,1,0,1,1,35986,"PR","Guaratuba"
410965,1,0,0,0,0,0,0,0,1,1,5643,"PR","Honório Serpa"
410970,0,0,0,0,0,0,1,0,1,1,31095,"PR","Ibaiti"
410975,0,0,0,0,0,0,0,1,1,1,6396,"PR","Ibema"
410980,0,0,0,0,0,0,0,1,1,1,53356,"PR","Ibiporã"
410990,0,0,0,0,0,0,0,1,1,1,8482,"PR","Icaraíma"
411000,0,0,0,0,0,0,0,1,1,1,4343,"PR","Iguaraçu"
411005,0,0,0,0,0,0,0,1,1,1,2304,"PR","Iguatu"
411007,0,0,0,0,0,0,0,1,1,1,12697,"PR","Imbaú"
411010,0,0,0,0,1,0,0,0,1,1,31719,"PR","Imbituva"
411020,0,0,0,0,0,0,0,1,1,1,11331,"PR","Inácio Martins"
411030,0,0,0,0,0,0,0,1,1,1,3137,"PR","Inajá"
411040,0,0,0,0,0,1,0,0,1,1,4504,"PR","Indianópolis"
411050,0,0,0,0,0,0,0,1,1,1,15139,"PR","Ipiranga"
411060,0,0,0,0,0,0,0,1,1,1,14704,"PR","Iporã"
411065,0,0,0,0,0,0,0,1,1,1,2462,"PR","Iracema do Oeste"
411070,0,0,0,0,0,0,0,1,1,1,60425,"PR","Irati"
411080,0,0,0,0,0,1,0,0,1,1,10608,"PR","Iretama"
411090,0,0,0,0,0,0,0,1,1,1,4620,"PR","Itaguajé"
411095,0,0,0,0,0,0,1,0,1,1,10587,"PR","Itaipulândia"
411100,0,0,0,0,0,0,0,1,1,1,6819,"PR","Itambaracá"
411110,0,0,0,0,0,1,0,0,1,1,6210,"PR","Itambé"
411125,0,0,0,0,0,0,0,1,1,1,27500,"PR","Itaperuçu"
411130,0,0,0,0,0,0,0,1,1,1,3229,"PR","Itaúna do Sul"
411140,0,0,0,0,0,0,1,0,1,1,13797,"PR","Ivaí"
411150,0,0,0,0,0,0,0,1,1,1,32720,"PR","Ivaiporã"
411155,0,0,0,0,0,0,0,1,1,1,8120,"PR","Ivaté"
411160,0,0,0,0,0,1,0,0,1,1,3240,"PR","Ivatuba"
411170,0,0,0,0,0,0,0,1,1,1,5255,"PR","Jaboti"
411180,0,0,0,0,0,0,0,1,1,1,40263,"PR","Jacarezinho"
411190,0,0,0,0,0,0,0,1,1,1,13398,"PR","Jaguapitã"
411200,1,0,0,0,0,0,0,0,1,1,34822,"PR","Jaguariaíva"
411210,0,0,0,0,0,0,0,1,1,1,21341,"PR","Jandaia do Sul"
411220,0,0,0,0,0,1,0,0,1,1,5897,"PR","Janiópolis"
411230,0,0,0,0,0,0,0,1,1,1,5084,"PR","Japira"
411240,1,0,0,0,0,0,0,0,1,1,9307,"PR","Japurá"
411250,0,0,0,0,0,0,0,1,1,1,12019,"PR","Jardim Alegre"
411260,0,1,0,0,0,0,0,0,1,1,1396,"PR","Jardim Olinda"
411270,0,0,0,0,0,0,0,1,1,1,12615,"PR","Jataizinho"
411275,0,0,0,0,0,0,0,1,1,1,8861,"PR","Jesuítas"
411280,0,0,0,0,0,0,0,1,1,1,11731,"PR","Joaquim Távora"
411290,0,0,0,0,0,0,0,1,1,1,3430,"PR","Jundiaí do Sul"
411295,1,0,0,0,0,0,0,0,1,1,7650,"PR","Juranda"
411300,0,0,0,0,0,0,0,1,1,1,7026,"PR","Jussara"
411310,0,0,0,0,0,0,0,1,1,1,4368,"PR","Kaloré"
411320,0,0,0,0,0,0,0,1,1,1,48067,"PR","Lapa"
411325,0,0,0,0,0,0,0,1,1,1,6205,"PR","Laranjal"
411330,0,0,0,0,0,0,1,0,1,1,32379,"PR","Laranjeiras do Sul"
411340,0,0,0,0,0,0,1,0,1,1,4131,"PR","Leópolis"
411342,0,0,0,0,0,0,0,1,1,1,3662,"PR","Lidianópolis"
411345,0,0,0,0,0,0,1,0,1,1,5071,"PR","Lindoeste"
411350,0,0,0,0,0,0,0,1,1,1,22903,"PR","Loanda"
411360,0,1,0,0,0,0,0,0,1,1,4751,"PR","Lobato"
411370,0,0,0,0,0,0,0,1,1,1,558439,"PR","Londrina"
411373,0,0,0,0,0,1,0,0,1,1,7455,"PR","Luiziana"
411375,0,0,0,0,0,1,0,0,1,1,5063,"PR","Lunardelli"
411380,0,0,0,0,0,0,0,1,1,1,4911,"PR","Lupionópolis"
411390,0,0,0,0,1,0,0,0,1,1,13738,"PR","Mallet"
411400,0,0,0,0,0,0,1,0,1,1,13798,"PR","Mamborê"
411410,0,0,0,0,1,0,0,0,1,1,22164,"PR","Mandaguaçu"
411420,0,0,0,0,0,0,0,1,1,1,34559,"PR","Mandaguari"
411430,0,0,0,0,0,0,1,0,1,1,25662,"PR","Mandirituba"
411440,0,0,0,0,0,1,0,0,1,1,17269,"PR","Mangueirinha"
411450,0,0,0,0,0,0,0,1,1,1,13708,"PR","Manoel Ribas"
411460,0,0,0,0,0,0,0,1,1,1,51795,"PR","Marechal Cândido Rondon"
411470,0,0,0,0,0,0,0,1,1,1,5932,"PR","Maria Helena"
411480,0,0,0,0,0,0,0,1,1,1,34955,"PR","Marialva"
411490,0,0,0,0,0,0,0,1,1,1,9068,"PR","Marilândia do Sul"
411500,0,0,0,0,0,0,0,1,1,1,7166,"PR","Marilena"
411510,0,0,0,0,0,0,0,1,1,1,10555,"PR","Mariluz"
411520,0,0,0,0,0,0,0,1,1,1,406693,"PR","Maringá"
411530,0,0,0,0,0,0,0,1,1,1,6638,"PR","Mariópolis"
411535,0,0,0,0,0,0,0,1,1,1,5776,"PR","Maripá"
411540,0,0,0,0,0,0,0,1,1,1,14539,"PR","Marmeleiro"
411545,0,0,0,0,0,0,0,1,1,1,4725,"PR","Marquinho"
411550,0,1,0,0,0,0,0,0,1,1,4765,"PR","Marumbi"
411560,0,0,0,0,0,0,1,0,1,1,17640,"PR","Matelândia"
411570,0,0,0,0,0,0,0,1,1,1,33450,"PR","Matinhos"
411573,0,0,0,0,0,0,0,1,1,1,3576,"PR","Mato Rico"
411575,0,0,0,0,0,0,0,1,1,1,10039,"PR","Mauá da Serra"
411580,0,0,0,0,0,0,1,0,1,1,45586,"PR","Medianeira"
411585,0,0,0,0,0,0,0,1,1,1,5476,"PR","Mercedes"
411590,0,0,0,0,0,0,0,1,1,1,2314,"PR","Mirador"
411600,0,0,0,0,0,0,0,1,1,1,1875,"PR","Miraselva"
411605,0,0,0,0,0,0,0,1,1,1,10879,"PR","Missal"
411610,0,0,0,0,0,0,0,1,1,1,12621,"PR","Moreira Sales"
411620,0,0,0,0,0,0,1,0,1,1,16540,"PR","Morretes"
411630,0,0,0,0,0,0,0,1,1,1,3958,"PR","Munhoz de Melo"
411650,0,0,0,0,0,0,0,1,1,1,1536,"PR","Nova Aliança do Ivaí"
411660,0,0,0,0,0,0,1,0,1,1,3545,"PR","Nova América da Colina"
411670,0,0,0,0,0,0,0,1,1,1,11300,"PR","Nova Aurora"
411680,0,0,0,0,0,0,0,1,1,1,6295,"PR","Nova Cantu"
411690,0,0,0,0,0,0,0,1,1,1,28084,"PR","Nova Esperança"
411695,0,0,0,0,0,0,0,1,1,1,5194,"PR","Nova Esperança do Sudoeste"
